Id,PostTypeId,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"88992","1","2021-02-05 17:06:04","0","40","<regression><predictive-modeling><decision-trees><data-science-model>","1",""
"88996","1","2021-02-05 18:06:02","0","14","<discriminant-analysis>","0","1"
"88997","1","2021-02-05 18:15:45","0","60","<python><dataframe><data-formats>","1","1"
"88998","1","2021-02-05 18:37:01","1","13","<gradient-descent><activation-function><deep-learning><weight-initialization>","0",""
"89000","1","2021-02-05 18:45:38","1","1397","<python><pandas><data-cleaning><numpy><dataframe>","1",""
"89013","1","2021-02-06 04:42:29","0","803","<machine-learning><python><neural-network><prediction><confusion-matrix>","1",""
"89014","1","2021-02-06 05:38:05","0","150","<deep-learning><neural-network><nlp><bert><transformer>","1",""
"89015","1","2021-02-06 07:01:44","0","26","<python><pandas>","1",""
"89020","1","2021-02-06 12:18:52","0","13","<optimization>","0",""
"89021","1","2021-02-06 13:04:31","0","47","<keras><tensorflow><time-series><lstm>","0",""
"89022","1","2021-02-06 13:49:17","1","31","<nlp>","1",""
"89024","1","2021-02-06 14:23:02","3","33","<data-analysis><terminology>","1",""
"89025","1","2021-02-06 15:27:46","1","78","<python><neural-network><tensorflow><gaussian><implementation>","0",""
"89026","1","2021-02-06 15:28:02","2","24","<deep-learning><regularization>","1",""
"89028","1","2021-02-06 16:27:26","0","17","<machine-learning><machine-learning-model><terminology>","0",""
"89029","1","2021-02-06 16:30:58","1","18","<deep-learning><neural-network><convolution><convolutional-neural-network>","0",""
"89030","1","2021-02-06 16:46:31","1","41","<supervised-learning>","1",""
"89031","1","2021-02-06 17:38:48","2","19","<supervised-learning>","1",""
"89035","1","2021-02-06 20:14:07","0","20","<python><decision-trees><xgboost><feature-engineering><preprocessing>","0",""
"89038","1","2021-02-06 22:16:43","0","33","<machine-learning><python><keras>","0",""
"89041","1","2021-02-07 04:08:25","0","5","<neural-network><regression><xgboost><generalization>","0",""
"89044","1","2021-02-07 06:04:26","0","203","<reinforcement-learning><openai-gym>","0",""
"89045","1","2021-02-07 06:19:36","0","38","<machine-learning><classification><one-hot-encoding>","1",""
"89046","1","2021-02-07 07:05:02","0","14","<cnn><loss-function><semantic-segmentation>","0",""
"89047","1","2021-02-07 08:11:44","0","91","<machine-learning><regression><hyperparameter-tuning><bayesian><lightgbm>","1",""
"89048","1","2021-02-07 09:05:18","0","46","<classification><multiclass-classification><audio-recognition>","1",""
"89051","1","2021-02-07 10:25:43","1","29","<python><scikit-learn><recommender-system>","0",""
"89052","1","2021-02-07 10:28:28","0","614","<python><numpy><matplotlib><jupyter>","1",""
"89053","1","2021-02-07 11:12:55","0","28","<machine-learning><correlation>","0",""
"89056","1","2021-02-07 12:43:07","0","10","<correlation><sparse>","0",""
"89058","1","2021-02-07 13:39:58","1","14","<classification><dataset><predictive-modeling><random-forest><data>","1",""
"89059","1","2021-02-07 13:40:00","1","19","<regression><overfitting><bayes-error>","0",""
"89061","1","2021-02-07 14:42:39","0","293","<keras><tensorflow><time-series><lstm><sequence>","0",""
"102398","1","2021-09-23 14:40:49","2","40","<machine-learning><nlp><unsupervised-learning><supervised-learning><bert>","1","1"
"102399","1","2021-09-23 14:51:20","0","14","<python><nlp><word2vec><gensim><semantic-similarity>","0",""
"102400","1","2021-09-23 14:55:31","0","28","<clustering><optimization><metaheuristics>","0",""
"102401","1","2021-09-23 15:03:56","0","13","<association-rules>","0","0"
"102403","1","2021-09-23 15:19:06","0","12","<machine-learning><regression><binary-classification>","0",""
"102404","1","2021-09-23 15:43:22","0","8","<machine-learning><classification><feature-selection><feature-engineering><labels>","0",""
"102410","1","2021-09-23 17:16:26","1","32","<regression><target-encoding>","1",""
"102411","1","2021-09-23 20:37:08","0","10","<data>","0",""
"102412","1","2021-09-23 21:29:15","0","11","<loss-function><prediction><autoencoder><overfitting><hyperparameter-tuning>","0",""
"102413","1","2021-09-23 21:32:51","0","7","<neural-network><backpropagation><perceptron><mnist>","0",""
"102414","1","2021-09-23 22:25:25","0","67","<machine-learning><pandas><cross-validation><model-evaluations>","2",""
"102415","1","2021-09-24 00:11:54","0","38","<data-mining><histogram>","1",""
"102416","1","2021-09-24 00:14:47","-1","32","<reinforcement-learning>","1",""
"102418","1","2021-09-24 00:53:40","0","23","<data-mining>","1",""
"102419","1","2021-09-24 03:11:11","1","33","<machine-learning><deep-learning><dataset><image-classification><pytorch>","1","0"
"102421","1","2021-09-24 04:58:34","0","19","<apache-spark><pyspark><sql><scala><data-engineering>","0",""
"102425","1","2021-09-24 07:34:33","0","10","<keras><tensorflow>","0",""
"102427","1","2021-09-24 07:55:06","0","13","<correlation>","0",""
"102428","1","2021-09-24 09:00:44","0","19","<machine-learning><ai><interpretation>","1",""
"102429","1","2021-09-24 09:22:10","1","50","<cnn><image-classification><accuracy>","3","1"
"102432","1","2021-09-24 12:10:44","0","7","<similarity>","0",""
"102435","1","2021-09-24 12:57:39","0","465","<python><keras>","1",""
"102437","1","2021-09-24 13:26:59","0","12","<nlp><transformer><attention-mechanism>","1",""
"102438","1","2021-09-24 13:32:47","1","30","<machine-learning><classification><svm><optimization>","1",""
"102444","1","2021-09-24 15:00:14","0","16","<python><time-series>","0",""
"102449","1","2021-09-24 16:29:40","2","89","<machine-learning><data><visualization><kaggle>","1",""
"102453","1","2021-09-24 18:04:58","0","15","<deep-learning><convolutional-neural-network><convolution><image-preprocessing>","0",""
"102454","1","2021-09-24 18:47:41","0","70","<regression><supervised-learning>","1","1"
"102455","1","2021-09-24 18:59:35","2","41","<python-3.x><jupyter><anaconda>","0",""
"102460","1","2021-09-24 20:53:11","0","641","<scikit-learn><transformer><pipelines>","2",""
"102462","1","2021-09-24 21:34:03","2","41","<machine-learning-model><optimization><regularization>","1",""
"102463","1","2021-09-25 01:32:28","1","102","<machine-learning><python><scikit-learn>","1",""
"102464","1","2021-09-25 02:58:02","0","38","<machine-learning><deep-learning><neural-network>","0",""
"102465","1","2021-09-25 03:21:34","1","19","<machine-learning><nlp><algorithms><text-classification>","1",""
"102466","1","2021-09-25 05:10:08","0","65","<machine-learning><supervised-learning><theory><catboost>","0",""
"102467","1","2021-09-25 05:57:14","0","17","<machine-learning><regression><algorithms><supervised-learning>","1",""
"102472","1","2021-09-25 10:02:02","0","29","<machine-learning><deep-learning><tensorflow><regression><rmse>","1","1"
"102474","1","2021-09-25 10:32:57","0","12","<classification><probability><bayes-error>","0",""
"102477","1","2021-09-25 14:47:45","0","17","<training>","1",""
"102479","1","2021-09-25 16:08:06","0","12","<machine-learning><machine-learning-model><training><model-selection><generative-models>","1",""
"102481","1","2021-09-25 16:52:19","1","36","<machine-learning><classification><scikit-learn><preprocessing><one-hot-encoding>","1",""
"102483","1","2021-09-25 21:34:23","1","304","<machine-learning><python><deep-learning><neural-network><activation-function>","1",""
"102484","1","2021-09-25 22:11:32","1","32","<deep-learning><keras><scikit-learn>","0",""
"89062","1","2021-02-07 14:50:29","0","19","<python><regression><correlation>","0",""
"89065","1","2021-02-07 16:25:44","0","24","<dataset><distribution><ranking><terminology>","1",""
"89067","1","2021-02-07 17:23:51","0","17","<xgboost>","0",""
"89068","1","2021-02-07 17:36:48","0","114","<python><keras><tensorflow>","0",""
"89069","1","2021-02-07 17:37:37","1","95","<tensorflow><computer-vision><object-detection><yolo><implementation>","0","1"
"89070","1","2021-02-07 18:15:16","0","19","<statistics><data><methodology>","1",""
"89073","1","2021-02-07 19:42:15","3","211","<python><classification><feature-selection><class-imbalance><correlation>","1",""
"89075","1","2021-02-07 20:05:25","1","46","<optimization>","1",""
"89076","1","2021-02-07 20:21:47","1","214","<bert><transfer-learning><language-model><pretraining>","2",""
"89084","1","2021-02-08 00:49:45","0","9","<discriminant-analysis>","0",""
"89093","1","2021-02-08 07:05:40","0","123","<feature-selection><variance>","2",""
"89096","1","2021-02-08 08:26:59","1","15","<keras><tensorflow><text-generation>","0",""
"89100","1","2021-02-08 09:28:05","0","21","<python><time-series><forecasting>","0",""
"89103","1","2021-02-08 10:31:32","0","26","<deep-learning><neural-network><cnn>","1",""
"89106","1","2021-02-08 11:40:30","0","33","<computer-vision><f1score><semantic-segmentation>","1",""
"89108","1","2021-02-08 12:14:49","1","144","<neural-network><cnn><image-classification><convolutional-neural-network>","2",""
"89112","1","2021-02-08 12:54:13","0","35","<classification><feature-selection><correlation><chi-square-test>","1",""
"89113","1","2021-02-08 13:00:05","1","90","<keras><tensorflow><regression><loss-function>","0",""
"89120","1","2021-02-08 17:14:41","0","93","<regression><statistics><feature-selection><linear-regression><statsmodels>","2",""
"89121","1","2021-02-08 17:47:04","0","55","<machine-learning><tensorflow><loss>","1",""
"89122","1","2021-02-08 17:55:31","1","31","<classification><feature-selection><correlation>","1",""
"89123","1","2021-02-08 18:11:15","0","15","<lstm><rnn>","0",""
"89127","1","2021-02-08 21:26:23","0","7","<machine-learning><clustering><k-means>","0",""
"89131","1","2021-02-09 03:15:37","1","10","<random-forest><bootstraping>","0","1"
"89132","1","2021-02-09 04:20:01","2","142","<classification><class-imbalance><sampling>","2","1"
"89133","1","2021-02-09 04:54:46","2","38","<deep-learning><neural-network><classification><softmax>","0","1"
"89135","1","2021-02-09 05:08:51","0","29","<feature-selection>","0",""
"89141","1","2021-02-09 08:35:04","0","21","<keras><tensorflow><cnn><pytorch>","1",""
"89142","1","2021-02-09 09:05:25","0","49","<deep-learning><keras><tensorflow><optimization><metric>","1","1"
"89143","1","2021-02-09 09:05:41","0","50","<machine-learning><python><regression>","2",""
"89144","1","2021-02-09 09:08:06","0","16","<python><pandas>","1",""
"102486","1","2021-09-26 00:45:55","2","40","<machine-learning><classification><evaluation><confusion-matrix><binary-classification>","3",""
"102487","1","2021-09-26 02:13:11","1","29","<web-scraping><information-extraction><crawling>","2",""
"102488","1","2021-09-26 05:31:45","0","5","<statistics><graphs><graphical-model>","0",""
"102489","1","2021-09-26 05:56:12","3","3195","<visualization><logistic-regression><data-science-model><accuracy>","2",""
"102494","1","2021-09-26 09:05:25","1","25","<regression><linear-regression><logistic-regression><data-science-model><k-means>","1",""
"102495","1","2021-09-26 09:37:21","0","12","<machine-learning><logistic-regression><backpropagation><softmax>","0",""
"102496","1","2021-09-26 10:11:10","0","46","<classification><svm><class-imbalance><supervised-learning><naive-bayes-classifier>","2",""
"102498","1","2021-09-26 10:44:51","0","9","<plotting>","0",""
"102501","1","2021-09-26 12:05:50","0","15","<machine-learning><deep-learning><neural-network><cnn><backpropagation>","0",""
"102502","1","2021-09-26 12:23:01","0","13","<machine-learning><pickle>","0",""
"102503","1","2021-09-26 13:50:59","1","71","<python><pandas><optimization><numpy><dataframe>","1",""
"102506","1","2021-09-26 15:55:33","1","39","<tensorflow><recommender-system><embeddings>","1",""
"102507","1","2021-09-26 16:47:57","0","25","<logistic-regression><gradient-descent><backpropagation><sigmoid>","1",""
"102509","1","2021-09-26 18:01:51","0","71","<machine-learning><neural-network><gradient-descent>","2",""
"102512","1","2021-09-26 20:07:03","0","11","<topic-model><lda>","0",""
"102514","1","2021-09-26 21:02:21","1","51","<bert><sentiment-analysis><text-classification><huggingface>","0",""
"102515","1","2021-09-26 23:23:00","1","15","<python>","0",""
"102519","1","2021-09-27 03:40:47","0","35","<machine-learning><feature-selection><decision-trees><training><feature-engineering>","1",""
"102522","1","2021-09-27 04:49:49","1","18","<python><keras><tensorflow><computer-vision>","0",""
"102524","1","2021-09-27 08:08:37","0","12","<nlp><multiclass-classification><bert>","0",""
"102527","1","2021-09-27 09:42:56","2","40","<machine-learning><classification><keras><multiclass-classification><softmax>","1",""
"102529","1","2021-09-27 11:00:45","1","33","<pandas>","1",""
"102531","1","2021-09-27 13:53:30","0","16","<nlp><bert><finetuning><pretraining>","0",""
"102535","1","2021-09-27 15:07:20","1","14","<learning>","0",""
"102536","1","2021-09-27 15:26:14","0","11","<time-series><lstm><forecasting>","0",""
"102537","1","2021-09-27 15:37:05","4","103","<nlp><overfitting><pipelines><data-leakage>","1","1"
"102538","1","2021-09-27 16:20:24","0","30","<python><pytorch>","0",""
"102539","1","2021-09-27 16:31:35","0","15","<tensorflow><autoencoder><embeddings>","0",""
"102543","1","2021-09-27 17:30:16","0","49","<python><tensorflow><reinforcement-learning><performance>","0","1"
"102544","1","2021-09-27 17:48:40","0","9","<machine-learning>","0",""
"102547","1","2021-09-27 19:09:15","0","11","<time-series><evaluation><grid-search>","0",""
"102548","1","2021-09-27 19:27:47","1","18","<neural-network><image-classification><convolutional-neural-network><image-preprocessing>","1",""
"102552","1","2021-09-27 23:46:24","1","27","<machine-learning><classification><feature-selection><feature-engineering><data-engineering>","2",""
"89148","1","2021-02-09 10:39:31","0","31","<python><logistic-regression><cross-validation>","2",""
"89150","1","2021-02-09 11:34:49","2","17","<machine-learning><time-series><lstm><statistics>","0",""
"89156","1","2021-02-09 13:09:45","0","15","<machine-learning><neural-network><classification><machine-learning-model><graph-neural-network>","0",""
"89159","1","2021-02-09 15:24:31","0","22","<machine-learning><scikit-learn><regression>","1",""
"89160","1","2021-02-09 15:43:38","0","37","<machine-learning><validation>","1",""
"89164","1","2021-02-09 16:06:32","3","33","<deep-learning>","0",""
"89165","1","2021-02-09 16:12:27","-1","138","<loss-function><pytorch>","1",""
"89169","1","2021-02-09 16:24:27","1","37","<word-embeddings><topic-model><lda>","0",""
"89171","1","2021-02-09 16:52:29","0","126","<r><aggregation>","1",""
"89173","1","2021-02-09 17:57:39","0","77","<deep-learning><image-classification><feature-engineering><convolution><mlops>","1",""
"89176","1","2021-02-09 19:11:07","1","53","<neural-network><computer-vision><object-detection>","0",""
"89180","1","2021-02-09 21:33:59","6","660","<machine-learning><evaluation><roc>","2","2"
"89187","1","2021-02-10 07:12:10","1","108","<nlp><lstm><named-entity-recognition>","1","1"
"89188","1","2021-02-10 07:15:33","1","20","<python><bert><text-classification>","0",""
"89193","1","2021-02-10 09:51:19","0","43","<machine-learning><loss-function><multiclass-classification>","0",""
"89194","1","2021-02-10 10:55:12","1","89","<scikit-learn><hyperparameter-tuning>","1",""
"89195","1","2021-02-10 11:02:02","0","36","<clustering><k-means><feature-scaling><geospatial><dbscan>","0",""
"89198","1","2021-02-10 12:43:39","3","119","<keras><tensorflow><python-3.x>","1",""
"89200","1","2021-02-10 14:02:02","0","29","<orange><ranking><features><chi-square-test><anova>","0",""
"89201","1","2021-02-10 14:33:34","0","293","<keras><time-series><cnn><explainable-ai>","0","1"
"89205","1","2021-02-10 16:28:33","0","161","<loss-function><pytorch>","1",""
"89206","1","2021-02-10 16:41:54","0","17","<bigdata>","0",""
"89207","1","2021-02-10 17:30:52","1","237","<keras><image-segmentation>","1",""
"89210","1","2021-02-10 19:36:56","0","7","<feature-selection><random-forest><cross-validation><ensemble-learning><bagging>","0",""
"89211","1","2021-02-10 19:51:57","0","18","<classification><named-entity-recognition><ocr>","0",""
"89212","1","2021-02-10 19:54:10","0","28","<machine-learning><data-mining><predictive-modeling><data>","0",""
"89213","1","2021-02-10 20:29:23","1","28","<loss-function><gbm><h2o>","0",""
"89214","1","2021-02-10 20:57:55","0","12","<optimization><word2vec><learning-rate>","0",""
"89215","1","2021-02-10 22:31:50","1","169","<machine-learning><deep-learning><classification><time-series><cnn>","0",""
"89217","1","2021-02-11 01:23:29","0","41","<machine-learning><python><scikit-learn><preprocessing><data-imputation>","0",""
"89218","1","2021-02-11 01:45:18","0","9","<machine-learning><regression><predictive-modeling><activation-function>","0",""
"89219","1","2021-02-11 02:17:51","0","20","<machine-learning><gpu>","0",""
"89221","1","2021-02-11 03:10:55","3","62","<word-embeddings><nlp><bert><named-entity-recognition><spacy>","0",""
"89222","1","2021-02-11 03:11:52","0","20","<tensorflow>","0",""
"89225","1","2021-02-11 05:04:43","4","103","<neural-network><training><correlation>","1","1"
"89226","1","2021-02-11 06:25:17","1","206","<deep-learning><cnn><convolutional-neural-network>","1",""
"89230","1","2021-02-11 08:11:29","1","20","<machine-learning><deep-learning><nlp>","1",""
"89231","1","2021-02-11 08:31:07","0","84","<python><dataframe><scoring>","0","1"
"89232","1","2021-02-11 08:47:38","1","17","<time-series><regression><dataset>","1",""
"89233","1","2021-02-11 08:52:10","1","17","<deep-learning><audio-recognition>","1",""
"89235","1","2021-02-11 10:12:59","0","24","<machine-learning><tensorflow>","1",""
"89242","1","2021-02-11 11:14:12","1","21","<machine-learning><neural-network><svm><computer-vision>","0",""
"89243","1","2021-02-11 11:30:41","1","23","<keras><regression><image-recognition>","2",""
"89245","1","2021-02-11 13:46:05","0","1906","<python><pandas>","2",""
"89250","1","2021-02-11 16:59:11","1","57","<time-series><cross-validation>","0",""
"89251","1","2021-02-11 17:13:50","0","40","<machine-learning><python><scikit-learn><cross-validation><grid-search>","0",""
"89253","1","2021-02-11 17:21:23","0","37","<machine-learning><deep-learning><tensorflow><image-classification>","0",""
"102553","1","2021-09-28 00:06:22","0","21","<dimensionality-reduction><lda>","0",""
"102554","1","2021-09-28 00:24:32","0","17","<machine-learning><keras><convolutional-neural-network>","0",""
"102555","1","2021-09-28 00:34:06","0","10","<machine-learning><classification><feature-selection><machine-learning-model><data-engineering>","0",""
"102556","1","2021-09-28 01:16:05","0","30","<machine-learning><classification><data-cleaning><normalization><binary-classification>","1",""
"102558","1","2021-09-28 03:26:12","0","12","<transformer><machine-translation><tokenization>","1",""
"102559","1","2021-09-28 05:45:49","0","81","<machine-learning><deep-learning><hierarchical-data-format>","0",""
"102560","1","2021-09-28 06:24:29","0","12","<bert><huggingface>","0",""
"102561","1","2021-09-28 07:22:54","1","34","<regression><overfitting><automation>","0",""
"102562","1","2021-09-28 07:42:33","0","35","<python><clustering><k-means><anomaly-detection>","0",""
"102563","1","2021-09-28 08:13:56","1","21","<python><linear-regression><implementation>","0",""
"102565","1","2021-09-28 09:38:20","0","20","<word-embeddings><embeddings><kaggle>","0",""
"102567","1","2021-09-28 10:45:22","0","22","<tensorflow><object-detection>","1",""
"102570","1","2021-09-28 11:02:01","0","27","<machine-learning><confusion-matrix>","2",""
"102574","1","2021-09-28 12:12:29","1","18","<machine-learning><text-classification><annotation>","0",""
"102576","1","2021-09-28 12:52:28","0","9","<nlp><one-hot-encoding>","0",""
"102577","1","2021-09-28 13:06:43","0","16","<clustering><unsupervised-learning>","0",""
"102579","1","2021-09-28 13:26:01","0","46","<machine-learning><classification><feature-engineering><one-hot-encoding><binary-classification>","2",""
"102582","1","2021-09-28 14:14:45","0","32","<machine-learning><class-imbalance><accuracy>","1",""
"102585","1","2021-09-28 14:48:10","1","15","<implementation><sgd>","0",""
"102588","1","2021-09-28 15:00:37","0","21","<predictive-modeling><logistic-regression>","1",""
"102592","1","2021-09-28 16:24:42","0","10","<clustering><k-means>","0",""
"102593","1","2021-09-28 17:49:45","0","12","<bayesian><survival-analysis>","0",""
"102594","1","2021-09-28 18:52:07","2","20","<machine-learning><machine-learning-model><logistic-regression>","1",""
"102595","1","2021-09-28 19:26:39","6","448","<machine-learning><random-forest><decision-trees><ensemble-modeling><ensemble>","3",""
"102596","1","2021-09-28 19:49:07","1","13","<machine-learning><dataset><machine-learning-model><software-development>","0",""
"102599","1","2021-09-29 03:57:06","1","105","<machine-learning><regression><rmse><r-squared>","3","1"
"102600","1","2021-09-29 05:44:49","1","22","<classification><scikit-learn><pandas><logistic-regression><numpy>","1",""
"102603","1","2021-09-29 08:31:06","0","31","<pytorch><graph-neural-network>","0",""
"102604","1","2021-09-29 09:54:27","0","8","<keras><tensorflow><inference><lime>","0",""
"102605","1","2021-09-29 10:41:08","0","40","<machine-learning><tensorflow>","1",""
"102607","1","2021-09-29 11:54:47","0","54","<nlp><bert><transformer><transfer-learning><finetuning>","1",""
"102608","1","2021-09-29 12:17:15","1","50","<machine-learning><r><decision-trees><overfitting>","1",""
"102610","1","2021-09-29 12:41:36","1","29","<machine-learning><python><linear-regression><prediction>","2",""
"102612","1","2021-09-29 13:46:04","0","74","<neural-network><embeddings><attention-mechanism>","0",""
"102613","1","2021-09-29 14:14:17","2","41","<machine-learning><python><nlp><clustering><text-mining>","1","1"
"102618","1","2021-09-29 15:40:56","0","11","<deep-learning><keras><tensorflow><computer-vision>","0",""
"102620","1","2021-09-29 16:02:28","1","9","<descriptive-statistics>","1",""
"102621","1","2021-09-29 16:18:29","1","11","<machine-learning><deep-learning>","0",""
"102623","1","2021-09-29 18:49:56","0","43","<machine-learning><image-segmentation>","0",""
"102625","1","2021-09-29 20:36:38","1","28","<machine-learning><machine-learning-model><normalization><outlier>","1",""
"102626","1","2021-09-29 23:12:48","1","20","<python><data><data-science-model><web-scraping>","0",""
"102629","1","2021-09-30 01:58:40","0","19","<deep-learning><tensorflow><bert><text-classification>","0",""
"102630","1","2021-09-30 04:30:13","0","8","<neural-network><training><pytorch>","0",""
"102632","1","2021-09-30 06:17:55","0","8","<machine-learning><optimization><gradient-descent>","0",""
"102633","1","2021-09-30 08:12:28","0","13","<python><time-series>","1",""
"102634","1","2021-09-30 08:50:29","1","51","<machine-learning><python><deep-learning><cross-validation>","1",""
"102636","1","2021-09-30 09:19:09","0","27","<python><scikit-learn><multiclass-classification><multi-output>","0",""
"102637","1","2021-09-30 09:20:19","1","18","<python><neural-network><scikit-learn><rmse>","1",""
"102639","1","2021-09-30 09:50:40","1","19","<r><training><validation>","0",""
"89254","1","2021-02-11 18:28:31","0","38","<scikit-learn><preprocessing><categorical-encoding>","0",""
"89255","1","2021-02-11 19:02:10","1","63","<deep-learning><computer-vision><pytorch><transfer-learning><inceptionresnetv2>","1",""
"89256","1","2021-02-11 19:24:31","0","13","<machine-learning><classification>","0",""
"89257","1","2021-02-11 19:29:34","1","527","<python><keras><tensorflow><time-series><forecasting>","2","1"
"89263","1","2021-02-11 21:37:03","0","28","<tableau>","0",""
"89264","1","2021-02-11 21:57:08","1","25","<cross-validation><hyperparameter-tuning><hyperparameter><parameter>","1","1"
"89266","1","2021-02-11 23:36:42","0","42","<machine-learning>","1",""
"89272","1","2021-02-12 03:17:05","0","56","<clustering>","1",""
"89275","1","2021-02-12 05:08:41","0","27","<keras><scikit-learn><tensorflow><nlp><text-classification>","0",""
"89276","1","2021-02-12 07:23:52","1","45","<dataset><machine-translation>","1",""
"89278","1","2021-02-12 11:04:58","0","18","<cost-function>","0",""
"89279","1","2021-02-12 11:24:48","0","14","<python><pandas>","1",""
"89280","1","2021-02-12 11:53:14","2","94","<python><keras><tensorflow><image-preprocessing><data-augmentation>","0","1"
"89283","1","2021-02-12 12:20:37","0","9","<clustering><statistics><variance>","0",""
"89285","1","2021-02-12 13:06:04","1","24","<python><pandas>","1","1"
"89290","1","2021-02-12 15:01:06","-1","28","<regression><data-analysis>","1","1"
"89295","1","2021-02-12 15:44:07","1","36","<pandas><dataframe>","2",""
"89297","1","2021-02-12 16:44:24","0","17","<deep-learning><neural-network><keras><recommender-system><matrix-factorisation>","0",""
"89298","1","2021-02-12 16:52:41","1","18","<deep-learning><keras><ann>","1",""
"89299","1","2021-02-12 17:28:46","1","55","<logistic-regression><gradient-descent><mathematics><softmax>","1",""
"89300","1","2021-02-12 17:56:41","3","187","<statistics><data-science-model><hypothesis-testing><non-parametric>","2","2"
"89303","1","2021-02-12 19:06:14","0","90","<machine-learning><autoencoder>","0",""
"89307","1","2021-02-12 20:41:17","0","21","<machine-learning><predictive-modeling><cross-validation>","1",""
"89308","1","2021-02-12 20:44:15","2","134","<statistics><descriptive-statistics><inference><pvalue>","1","1"
"89313","1","2021-02-13 04:18:13","0","444","<keras><tensorflow><image-classification><image-preprocessing><data-augmentation>","1",""
"89316","1","2021-02-13 08:47:42","2","715","<tensorflow>","1",""
"89318","1","2021-02-13 09:31:25","0","63","<clustering><agglomerative>","1",""
"89323","1","2021-02-13 12:49:21","2","15","<machine-learning><machine-learning-model><validation>","0",""
"89326","1","2021-02-13 17:05:12","0","150","<python><keras><tensorflow><bayesian>","1",""
"89330","1","2021-02-13 17:32:06","-1","81","<time-series><clustering><unsupervised-learning><sequential-pattern-mining>","1",""
"89331","1","2021-02-13 17:49:10","2","26","<machine-learning><statistics>","1",""
"89340","1","2021-02-14 01:09:56","1","117","<scikit-learn><epochs>","0",""
"89344","1","2021-02-14 05:08:43","1","85","<machine-learning><python><scikit-learn><pandas><pca>","1","1"
"89345","1","2021-02-14 05:50:41","0","42","<machine-learning><statistics><xgboost><machine-learning-model>","1",""
"102640","1","2021-09-30 10:22:32","0","7","<scikit-learn><random-forest><decision-trees>","0",""
"102641","1","2021-09-30 10:32:30","0","20","<machine-learning><neural-network>","0",""
"102643","1","2021-09-30 11:44:29","1","139","<machine-learning><statistics><bigdata><self-study>","2","1"
"102644","1","2021-09-30 11:47:23","1","54","<machine-learning><classification><nltk>","2",""
"102649","1","2021-09-30 13:17:50","1","29","<python><visualization><matplotlib>","1",""
"102650","1","2021-09-30 13:20:16","0","36","<neural-network><keras><tensorflow><lstm><ocr>","1",""
"102651","1","2021-09-30 13:38:18","0","9","<data-mining><orange3>","0",""
"102652","1","2021-09-30 14:01:08","1","296","<python><classification><scikit-learn><multilabel-classification>","2",""
"102653","1","2021-09-30 14:44:32","0","46","<machine-learning><predictive-modeling><kernel>","1",""
"102657","1","2021-09-30 15:33:19","0","27","<machine-learning><reinforcement-learning><data-science-model><algorithms>","0","1"
"102659","1","2021-09-30 16:18:16","1","18","<neural-network><bias><batch-normalization>","1",""
"102663","1","2021-09-30 17:05:33","0","17","<neural-network><estimation>","0",""
"102664","1","2021-09-30 17:06:59","0","9","<tensorflow><dataset><data-cleaning>","0",""
"102665","1","2021-09-30 17:57:26","2","9","<scikit-learn>","0",""
"102666","1","2021-09-30 18:11:42","0","25","<r><clustering><k-means><fuzzy-classification>","0",""
"102669","1","2021-09-30 21:31:41","1","22","<nlp><labelling>","1",""
"102670","1","2021-09-30 22:04:33","0","21","<machine-learning><classification><image-classification><computer-vision><image-recognition>","1","0"
"102673","1","2021-10-01 05:22:45","2","173","<visualization><plotting>","2","0"
"102676","1","2021-10-01 08:53:50","0","9","<keras><tensorflow><convolutional-neural-network><graph-neural-network>","0",""
"102679","1","2021-10-01 10:13:23","1","52","<r><regression>","2",""
"102681","1","2021-10-01 10:47:34","1","26","<machine-learning><python><r><topic-model>","1",""
"102684","1","2021-10-01 11:44:22","0","13","<dimensionality-reduction><tsne>","1",""
"102685","1","2021-10-01 11:45:35","0","40","<data-mining>","0",""
"102688","1","2021-10-01 12:52:51","0","20","<python><kaggle><api>","0",""
"102689","1","2021-10-01 12:58:06","0","39","<machine-learning><classification><scikit-learn><confusion-matrix>","1",""
"102690","1","2021-10-01 13:23:47","0","13","<computer-vision><object-detection>","0",""
"102691","1","2021-10-01 13:58:53","0","19","<deep-learning><neural-network><keras>","1",""
"102693","1","2021-10-01 15:18:35","0","14","<interpolation>","1",""
"102694","1","2021-10-01 15:22:47","0","15","<r>","2",""
"102699","1","2021-10-01 16:33:53","0","20","<tableau><transformation>","1",""
"102700","1","2021-10-01 16:52:02","0","22","<neural-network><nlp><cnn><multilabel-classification>","0",""
"102706","1","2021-10-02 04:18:15","1","22","<deep-learning><convolutional-neural-network>","0",""
"102707","1","2021-10-02 06:43:59","0","90","<machine-learning><algorithms><multitask-learning><multi-instance-learning>","1","1"
"102708","1","2021-10-02 06:47:30","0","10","<python><sentiment-analysis><open-source>","0",""
"102709","1","2021-10-02 07:00:56","0","13","<xgboost><class-imbalance><multiclass-classification><lightgbm>","0",""
"102713","1","2021-10-02 12:52:19","0","7","<dataset><transfer-learning>","0",""
"102716","1","2021-10-02 14:07:40","2","34","<vc-theory>","0",""
"102717","1","2021-10-02 14:43:19","1","19","<python><hyperparameter-tuning>","1",""
"89347","1","2021-02-14 06:37:29","0","32","<loss-function><pytorch><vae>","0",""
"89348","1","2021-02-14 07:04:18","0","26","<pandas><statistics>","0",""
